,GEO.display-label,VET_GROUP.display-label,All firms,PCT_Firms with less than 2 years in business,PCT_Firms with 2 to 3 years in business,PCT_Firms with 4 to 5 years in business,PCT_Firms with 6 to 10 years in business,PCT_Firms with 11 to 15 years in business,PCT_Firms with 16 or more years in business
252,Tennessee,All firms,88354,100.0,100.0,100.0,100.0,100.0,100.0
253,Tennessee,"All firms classifiable by gender, ethnicity, race, and veteran status",81054,97.2058410559,97.4344978166,96.3943183198,95.6104252401,92.91104981,55.0433122889
254,Tennessee,Equally veteran-/nonveteran-owned,2908,5.26537489469,4.10298398836,3.25361175185,1.5327727083,3.8905949097,0.895610042578
255,Tennessee,Nonveteran-owned,70017,84.8778433024,86.1444687045,84.0961515115,85.2090415698,78.3636079738,46.6451328733
256,Tennessee,"Publicly held and other firms not classifiable by gender, ethnicity, race, and veteran status",7300,2.79415894412,2.55640465793,3.60568168022,4.38957475995,7.08895018998,44.9566877111
257,Tennessee,Veteran-owned,8130,7.04858185903,7.1961426492,9.04455505645,8.86861096201,10.6568469266,7.48788724123
