,GEO.display-label,SEX.display-label,All firms,PCT_Firms with less than 2 years in business,PCT_Firms with 2 to 3 years in business,PCT_Firms with 4 to 5 years in business,PCT_Firms with 6 to 10 years in business,PCT_Firms with 11 to 15 years in business,PCT_Firms with 16 or more years in business
54,Florida,All firms,394946,100.0,100.0,100.0,100.0,100.0,100.0
55,Florida,"All firms classifiable by gender, ethnicity, race, and veteran status",378549,97.3640306974,98.3524123658,97.5194996838,97.4161302199,95.4680349466,70.1295141506
56,Florida,Equally male-/female-owned,59413,13.9067639068,15.0384814384,16.2087461645,16.4649180547,14.7205658022,9.38121016926
57,Florida,Female-owned,84895,24.6436913104,24.3839736127,22.9311596749,23.195698013,19.0160865345,10.0596176249
58,Florida,Male-owned,234241,58.8135754802,58.9299573147,58.3795938444,57.7555141522,61.7313826099,50.6818337559
59,Florida,"Publicly held and other firms not classifiable by gender, ethnicity, race, and veteran status",16397,2.63596930264,1.6475876342,2.48050031621,2.58498544063,4.5326584385,29.8704858494
