,GEO.display-label,VET_GROUP.display-label,All firms,PCT_Firms with less than 2 years in business,PCT_Firms with 2 to 3 years in business,PCT_Firms with 4 to 5 years in business,PCT_Firms with 6 to 10 years in business,PCT_Firms with 11 to 15 years in business,PCT_Firms with 16 or more years in business
174,New Hampshire,All firms,28920,100.0,100.0,100.0,100.0,100.0,100.0
175,New Hampshire,"All firms classifiable by gender, ethnicity, race, and veteran status",26102,97.164258962,98.3509234828,96.9368520264,95.8427947598,92.1582580232,38.2436260623
176,New Hampshire,Equally veteran-/nonveteran-owned,811,0.481540930979,1.15435356201,0.329877474081,4.61135371179,3.40140895183,0.849858356941
177,New Hampshire,Nonveteran-owned,22828,90.9042268593,91.0949868074,90.6691800189,83.231441048,78.4458834413,30.8309726157
178,New Hampshire,"Publicly held and other firms not classifiable by gender, ethnicity, race, and veteran status",2818,2.83574103799,1.64907651715,3.11027332705,4.15720524017,7.8417419768,61.7563739377
179,New Hampshire,Veteran-owned,2463,5.83199571964,6.06860158311,5.93779453346,8.0,10.3109656301,6.56279508971
