,GEO.display-label,VET_GROUP.display-label,All firms,PCT_Firms with less than 2 years in business,PCT_Firms with 2 to 3 years in business,PCT_Firms with 4 to 5 years in business,PCT_Firms with 6 to 10 years in business,PCT_Firms with 11 to 15 years in business,PCT_Firms with 16 or more years in business
138,Minnesota,All firms,111389,100.0,100.0,100.0,100.0,100.0,100.0
139,Minnesota,"All firms classifiable by gender, ethnicity, race, and veteran status",103076,98.8185317934,97.5995316159,97.2247823861,96.4910630292,92.5633989576,56.1739659367
140,Minnesota,Equally veteran-/nonveteran-owned,3364,2.19036240542,2.91067246571,2.6420890937,2.3706491063,3.58570139413,2.15936739659
141,Minnesota,Nonveteran-owned,91403,92.4200185849,88.0143860823,89.2370711726,87.0837253057,80.1119725962,48.4945255474
142,Minnesota,"Publicly held and other firms not classifiable by gender, ethnicity, race, and veteran status",8313,1.18146820656,2.40883238541,2.77521761393,3.50893697084,7.43660104238,43.8108272506
143,Minnesota,Veteran-owned,8309,4.20815080313,6.66610906658,5.33538146441,7.03668861712,8.86756662185,5.5200729927
