,GEO.display-label,SEX.display-label,All firms,PCT_Firms with less than 2 years in business,PCT_Firms with 2 to 3 years in business,PCT_Firms with 4 to 5 years in business,PCT_Firms with 6 to 10 years in business,PCT_Firms with 11 to 15 years in business,PCT_Firms with 16 or more years in business
168,Nevada,All firms,45804,100.0,100.0,100.0,100.0,100.0,100.0
169,Nevada,"All firms classifiable by gender, ethnicity, race, and veteran status",41704,95.4847277556,96.1979814738,95.437850377,95.8865514651,91.7093287827,48.9019033675
170,Nevada,Equally male-/female-owned,7585,16.0121419086,14.9592147104,13.6864488691,17.5995492111,20.2573947668,6.64714494876
171,Nevada,Female-owned,9735,25.6497818251,26.835338034,21.2062632902,26.2678437265,16.5955631399,6.26647144949
172,Nevada,Male-owned,24384,53.8038322899,54.4034287294,60.5451382177,52.0191585274,54.8492605233,35.9590043924
173,Nevada,"Publicly held and other firms not classifiable by gender, ethnicity, race, and veteran status",4100,4.51527224436,3.8020185262,4.58148076551,4.11344853494,8.29778156997,51.0980966325
