,GEO.display-label,SEX.display-label,All firms,PCT_Firms with less than 2 years in business,PCT_Firms with 2 to 3 years in business,PCT_Firms with 4 to 5 years in business,PCT_Firms with 6 to 10 years in business,PCT_Firms with 11 to 15 years in business,PCT_Firms with 16 or more years in business
246,South Dakota,All firms,21568,100.0,100.0,100.0,100.0,100.0,100.0
247,South Dakota,"All firms classifiable by gender, ethnicity, race, and veteran status",19530,99.6144949884,98.1818181818,96.1147638972,96.6729589429,90.7315128563,51.1774842045
248,South Dakota,Equally male-/female-owned,4534,17.9645335389,18.5686653772,25.2241482367,20.4105710241,23.9984054216,7.23721998851
249,South Dakota,Female-owned,3093,16.8851195066,21.1992263056,19.1273161984,16.1868806041,12.5672712777,3.38885697875
250,South Dakota,Male-owned,11902,64.7648419429,58.413926499,51.763299462,60.0755073148,54.1658361571,40.5514072372
251,South Dakota,"Publicly held and other firms not classifiable by gender, ethnicity, race, and veteran status",2038,0.308404009252,1.81818181818,3.88523610281,3.3270410571,9.26848714371,48.8799540494
