,GEO.display-label,VET_GROUP.display-label,All firms,PCT_Firms with less than 2 years in business,PCT_Firms with 2 to 3 years in business,PCT_Firms with 4 to 5 years in business,PCT_Firms with 6 to 10 years in business,PCT_Firms with 11 to 15 years in business,PCT_Firms with 16 or more years in business
54,Florida,All firms,394946,100.0,100.0,100.0,100.0,100.0,100.0
55,Florida,"All firms classifiable by gender, ethnicity, race, and veteran status",378549,97.3640306974,98.3524123658,97.5194996838,97.4161302199,95.4680349466,70.1295141506
56,Florida,Equally veteran-/nonveteran-owned,12100,2.11878545212,1.94670805847,2.98175344904,3.34363459886,3.72347801969,2.51490440622
57,Florida,Nonveteran-owned,335485,88.6600886601,90.3327512612,87.6888482889,86.9958608994,82.02607128,59.6381826903
58,Florida,"Publicly held and other firms not classifiable by gender, ethnicity, race, and veteran status",16397,2.63596930264,1.6475876342,2.48050031621,2.58498544063,4.5326584385,29.8704858494
59,Florida,Veteran-owned,30964,6.58277324944,6.07295304618,6.85124025016,7.07551906106,9.71848564693,7.97642705407
