,GEO.display-label,SEX.display-label,All firms,PCT_Firms with less than 2 years in business,PCT_Firms with 2 to 3 years in business,PCT_Firms with 4 to 5 years in business,PCT_Firms with 6 to 10 years in business,PCT_Firms with 11 to 15 years in business,PCT_Firms with 16 or more years in business
198,North Carolina,All firms,154116,100.0,100.0,100.0,100.0,100.0,100.0
199,North Carolina,"All firms classifiable by gender, ethnicity, race, and veteran status",144106,97.7227873083,96.7699371932,97.520716386,96.3211419469,93.6965927112,63.6219137438
200,North Carolina,Equally male-/female-owned,20898,11.3177470776,13.2791470945,12.897620957,16.084665809,13.924771744,7.05732754053
201,North Carolina,Female-owned,29929,22.9998481858,23.0485037209,24.8797113071,22.1987379771,16.7084943571,7.52357740807
202,North Carolina,Male-owned,93279,63.4127827539,60.4422863778,59.7367014167,58.0377381609,63.0633266101,49.0410087952
203,North Carolina,"Publicly held and other firms not classifiable by gender, ethnicity, race, and veteran status",10010,2.27721269167,3.23006280678,2.47928361401,3.67885805305,6.3034072888,36.3780862562
