,GEO.display-label,VET_GROUP.display-label,All firms,PCT_Firms with less than 2 years in business,PCT_Firms with 2 to 3 years in business,PCT_Firms with 4 to 5 years in business,PCT_Firms with 6 to 10 years in business,PCT_Firms with 11 to 15 years in business,PCT_Firms with 16 or more years in business
216,Oklahoma,All firms,68159,100.0,100.0,100.0,100.0,100.0,100.0
217,Oklahoma,"All firms classifiable by gender, ethnicity, race, and veteran status",63229,96.0294117647,97.0180066521,97.1229003825,96.9176636172,93.7807377049,55.0489323843
218,Oklahoma,Equally veteran-/nonveteran-owned,2951,3.23529411765,3.63573804335,3.95809080326,4.10978184377,4.91461748634,4.35943060498
219,Oklahoma,Nonveteran-owned,54433,85.6433823529,86.3057690102,86.7453849992,85.4890921886,78.3879781421,42.9715302491
220,Oklahoma,"Publicly held and other firms not classifiable by gender, ethnicity, race, and veteran status",4930,3.97058823529,2.98199334786,2.8770996175,3.08233638283,6.21926229508,44.9510676157
221,Oklahoma,Veteran-owned,5845,7.16911764706,7.06503039339,6.40279394645,7.31175228712,10.474726776,7.74021352313
